Emoji	Name	Group	Subgroup	Code Point	Code	Status
👨🏿‍🏭	Man factory worker: Dark skin tone	People & Body	Person Role	1F468 1F3FF 200D 1F3ED	E4.0	Fully Qualified
👩🏻‍🏭	Woman factory worker: Light skin tone	People & Body	Person Role	1F469 1F3FB 200D 1F3ED	E4.0	Fully Qualified
👩🏼‍🏭	Woman factory worker: Medium-light skin tone	People & Body	Person Role	1F469 1F3FC 200D 1F3ED	E4.0	Fully Qualified
👩🏽‍🏭	Woman factory worker: Medium skin tone	People & Body	Person Role	1F469 1F3FD 200D 1F3ED	E4.0	Fully Qualified
👩🏾‍🏭	Woman factory worker: Medium-dark skin tone	People & Body	Person Role	1F469 1F3FE 200D 1F3ED	E4.0	Fully Qualified
👩🏿‍🏭	Woman factory worker: Dark skin tone	People & Body	Person Role	1F469 1F3FF 200D 1F3ED	E4.0	Fully Qualified
🧑🏻‍💼	Office worker: Light skin tone	People & Body	Person Role	1F9D1 1F3FB 200D 1F4BC	E12.1	Fully Qualified
🧑🏼‍💼	Office worker: Medium-light skin tone	People & Body	Person Role	1F9D1 1F3FC 200D 1F4BC	E12.1	Fully Qualified
🧑🏽‍💼	Office worker: Medium skin tone	People & Body	Person Role	1F9D1 1F3FD 200D 1F4BC	E12.1	Fully Qualified
🧑🏾‍💼	Office worker: Medium-dark skin tone	People & Body	Person Role	1F9D1 1F3FE 200D 1F4BC	E12.1	Fully Qualified
🧑🏿‍💼	Office worker: Dark skin tone	People & Body	Person Role	1F9D1 1F3FF 200D 1F4BC	E12.1	Fully Qualified
👨🏻‍💼	Man office worker: Light skin tone	People & Body	Person Role	1F468 1F3FB 200D 1F4BC	E4.0	Fully Qualified
👨🏼‍💼	Man office worker: Medium-light skin tone	People & Body	Person Role	1F468 1F3FC 200D 1F4BC	E4.0	Fully Qualified
👨🏽‍💼	Man office worker: Medium skin tone	People & Body	Person Role	1F468 1F3FD 200D 1F4BC	E4.0	Fully Qualified
👨🏾‍💼	Man office worker: Medium-dark skin tone	People & Body	Person Role	1F468 1F3FE 200D 1F4BC	E4.0	Fully Qualified
👨🏿‍💼	Man office worker: Dark skin tone	People & Body	Person Role	1F468 1F3FF 200D 1F4BC	E4.0	Fully Qualified
👩🏻‍💼	Woman office worker: Light skin tone	People & Body	Person Role	1F469 1F3FB 200D 1F4BC	E4.0	Fully Qualified
👩🏼‍💼	Woman office worker: Medium-light skin tone	People & Body	Person Role	1F469 1F3FC 200D 1F4BC	E4.0	Fully Qualified
👩🏽‍💼	Woman office worker: Medium skin tone	People & Body	Person Role	1F469 1F3FD 200D 1F4BC	E4.0	Fully Qualified
👩🏾‍💼	Woman office worker: Medium-dark skin tone	People & Body	Person Role	1F469 1F3FE 200D 1F4BC	E4.0	Fully Qualified
👩🏿‍💼	Woman office worker: Dark skin tone	People & Body	Person Role	1F469 1F3FF 200D 1F4BC	E4.0	Fully Qualified
🧑🏻‍🔬	Scientist: Light skin tone	People & Body	Person Role	1F9D1 1F3FB 200D 1F52C	E12.1	Fully Qualified
🧑🏼‍🔬	Scientist: Medium-light skin tone	People & Body	Person Role	1F9D1 1F3FC 200D 1F52C	E12.1	Fully Qualified
🧑🏽‍🔬	Scientist: Medium skin tone	People & Body	Person Role	1F9D1 1F3FD 200D 1F52C	E12.1	Fully Qualified
🧑🏾‍🔬	Scientist: Medium-dark skin tone	People & Body	Person Role	1F9D1 1F3FE 200D 1F52C	E12.1	Fully Qualified
🧑🏿‍🔬	Scientist: Dark skin tone	People & Body	Person Role	1F9D1 1F3FF 200D 1F52C	E12.1	Fully Qualified
👨🏻‍🔬	Man scientist: Light skin tone	People & Body	Person Role	1F468 1F3FB 200D 1F52C	E4.0	Fully Qualified
👨🏼‍🔬	Man scientist: Medium-light skin tone	People & Body	Person Role	1F468 1F3FC 200D 1F52C	E4.0	Fully Qualified
👨🏽‍🔬	Man scientist: Medium skin tone	People & Body	Person Role	1F468 1F3FD 200D 1F52C	E4.0	Fully Qualified
👨🏾‍🔬	Man scientist: Medium-dark skin tone	People & Body	Person Role	1F468 1F3FE 200D 1F52C	E4.0	Fully Qualified
👨🏿‍🔬	Man scientist: Dark skin tone	People & Body	Person Role	1F468 1F3FF 200D 1F52C	E4.0	Fully Qualified
👩🏻‍🔬	Woman scientist: Light skin tone	People & Body	Person Role	1F469 1F3FB 200D 1F52C	E4.0	Fully Qualified
👩🏼‍🔬	Woman scientist: Medium-light skin tone	People & Body	Person Role	1F469 1F3FC 200D 1F52C	E4.0	Fully Qualified
👩🏽‍🔬	Woman scientist: Medium skin tone	People & Body	Person Role	1F469 1F3FD 200D 1F52C	E4.0	Fully Qualified
👩🏾‍🔬	Woman scientist: Medium-dark skin tone	People & Body	Person Role	1F469 1F3FE 200D 1F52C	E4.0	Fully Qualified
👩🏿‍🔬	Woman scientist: Dark skin tone	People & Body	Person Role	1F469 1F3FF 200D 1F52C	E4.0	Fully Qualified
🧑🏻‍💻	Technologist: Light skin tone	People & Body	Person Role	1F9D1 1F3FB 200D 1F4BB	E12.1	Fully Qualified
🧑🏼‍💻	Technologist: Medium-light skin tone	People & Body	Person Role	1F9D1 1F3FC 200D 1F4BB	E12.1	Fully Qualified
🧑🏽‍💻	Technologist: Medium skin tone	People & Body	Person Role	1F9D1 1F3FD 200D 1F4BB	E12.1	Fully Qualified
🧑🏾‍💻	Technologist: Medium-dark skin tone	People & Body	Person Role	1F9D1 1F3FE 200D 1F4BB	E12.1	Fully Qualified
🧑🏿‍💻	Technologist: Dark skin tone	People & Body	Person Role	1F9D1 1F3FF 200D 1F4BB	E12.1	Fully Qualified
👨🏻‍💻	Man technologist: Light skin tone	People & Body	Person Role	1F468 1F3FB 200D 1F4BB	E4.0	Fully Qualified
👨🏼‍💻	Man technologist: Medium-light skin tone	People & Body	Person Role	1F468 1F3FC 200D 1F4BB	E4.0	Fully Qualified
👨🏽‍💻	Man technologist: Medium skin tone	People & Body	Person Role	1F468 1F3FD 200D 1F4BB	E4.0	Fully Qualified
👨🏾‍💻	Man technologist: Medium-dark skin tone	People & Body	Person Role	1F468 1F3FE 200D 1F4BB	E4.0	Fully Qualified
👨🏿‍💻	Man technologist: Dark skin tone	People & Body	Person Role	1F468 1F3FF 200D 1F4BB	E4.0	Fully Qualified
👩🏻‍💻	Woman technologist: Light skin tone	People & Body	Person Role	1F469 1F3FB 200D 1F4BB	E4.0	Fully Qualified
👩🏼‍💻	Woman technologist: Medium-light skin tone	People & Body	Person Role	1F469 1F3FC 200D 1F4BB	E4.0	Fully Qualified
👩🏽‍💻	Woman technologist: Medium skin tone	People & Body	Person Role	1F469 1F3FD 200D 1F4BB	E4.0	Fully Qualified
👩🏾‍💻	Woman technologist: Medium-dark skin tone	People & Body	Person Role	1F469 1F3FE 200D 1F4BB	E4.0	Fully Qualified
👩🏿‍💻	Woman technologist: Dark skin tone	People & Body	Person Role	1F469 1F3FF 200D 1F4BB	E4.0	Fully Qualified
🧑🏻‍🎤	Singer: Light skin tone	People & Body	Person Role	1F9D1 1F3FB 200D 1F3A4	E12.1	Fully Qualified
🧑🏼‍🎤	Singer: Medium-light skin tone	People & Body	Person Role	1F9D1 1F3FC 200D 1F3A4	E12.1	Fully Qualified
🧑🏽‍🎤	Singer: Medium skin tone	People & Body	Person Role	1F9D1 1F3FD 200D 1F3A4	E12.1	Fully Qualified
🧑🏾‍🎤	Singer: Medium-dark skin tone	People & Body	Person Role	1F9D1 1F3FE 200D 1F3A4	E12.1	Fully Qualified
🧑🏿‍🎤	Singer: Dark skin tone	People & Body	Person Role	1F9D1 1F3FF 200D 1F3A4	E12.1	Fully Qualified
👨🏻‍🎤	Man singer: Light skin tone	People & Body	Person Role	1F468 1F3FB 200D 1F3A4	E4.0	Fully Qualified
👨🏼‍🎤	Man singer: Medium-light skin tone	People & Body	Person Role	1F468 1F3FC 200D 1F3A4	E4.0	Fully Qualified
👨🏽‍🎤	Man singer: Medium skin tone	People & Body	Person Role	1F468 1F3FD 200D 1F3A4	E4.0	Fully Qualified
👨🏾‍🎤	Man singer: Medium-dark skin tone	People & Body	Person Role	1F468 1F3FE 200D 1F3A4	E4.0	Fully Qualified
👨🏿‍🎤	Man singer: Dark skin tone	People & Body	Person Role	1F468 1F3FF 200D 1F3A4	E4.0	Fully Qualified
👩🏻‍🎤	Woman singer: Light skin tone	People & Body	Person Role	1F469 1F3FB 200D 1F3A4	E4.0	Fully Qualified
👩🏼‍🎤	Woman singer: Medium-light skin tone	People & Body	Person Role	1F469 1F3FC 200D 1F3A4	E4.0	Fully Qualified
👩🏽‍🎤	Woman singer: Medium skin tone	People & Body	Person Role	1F469 1F3FD 200D 1F3A4	E4.0	Fully Qualified
👩🏾‍🎤	Woman singer: Medium-dark skin tone	People & Body	Person Role	1F469 1F3FE 200D 1F3A4	E4.0	Fully Qualified
👩🏿‍🎤	Woman singer: Dark skin tone	People & Body	Person Role	1F469 1F3FF 200D 1F3A4	E4.0	Fully Qualified
🧑🏻‍🎨	Artist: Light skin tone	People & Body	Person Role	1F9D1 1F3FB 200D 1F3A8	E12.1	Fully Qualified
🧑🏼‍🎨	Artist: Medium-light skin tone	People & Body	Person Role	1F9D1 1F3FC 200D 1F3A8	E12.1	Fully Qualified
🧑🏽‍🎨	Artist: Medium skin tone	People & Body	Person Role	1F9D1 1F3FD 200D 1F3A8	E12.1	Fully Qualified
🧑🏾‍🎨	Artist: Medium-dark skin tone	People & Body	Person Role	1F9D1 1F3FE 200D 1F3A8	E12.1	Fully Qualified
🧑🏿‍🎨	Artist: Dark skin tone	People & Body	Person Role	1F9D1 1F3FF 200D 1F3A8	E12.1	Fully Qualified
👨🏻‍🎨	Man artist: Light skin tone	People & Body	Person Role	1F468 1F3FB 200D 1F3A8	E4.0	Fully Qualified
👨🏼‍🎨	Man artist: Medium-light skin tone	People & Body	Person Role	1F468 1F3FC 200D 1F3A8	E4.0	Fully Qualified
👨🏽‍🎨	Man artist: Medium skin tone	People & Body	Person Role	1F468 1F3FD 200D 1F3A8	E4.0	Fully Qualified
👨🏾‍🎨	Man artist: Medium-dark skin tone	People & Body	Person Role	1F468 1F3FE 200D 1F3A8	E4.0	Fully Qualified
👨🏿‍🎨	Man artist: Dark skin tone	People & Body	Person Role	1F468 1F3FF 200D 1F3A8	E4.0	Fully Qualified
👩🏻‍🎨	Woman artist: Light skin tone	People & Body	Person Role	1F469 1F3FB 200D 1F3A8	E4.0	Fully Qualified
👩🏼‍🎨	Woman artist: Medium-light skin tone	People & Body	Person Role	1F469 1F3FC 200D 1F3A8	E4.0	Fully Qualified
👩🏽‍🎨	Woman artist: Medium skin tone	People & Body	Person Role	1F469 1F3FD 200D 1F3A8	E4.0	Fully Qualified
👩🏾‍🎨	Woman artist: Medium-dark skin tone	People & Body	Person Role	1F469 1F3FE 200D 1F3A8	E4.0	Fully Qualified
👩🏿‍🎨	Woman artist: Dark skin tone	People & Body	Person Role	1F469 1F3FF 200D 1F3A8	E4.0	Fully Qualified
🧑🏻‍✈️	Pilot: Light skin tone	People & Body	Person Role	1F9D1 1F3FB 200D 2708 FE0F	E12.1	Fully Qualified
🧑🏻‍✈	Pilot: Light skin tone	People & Body	Person Role	1F9D1 1F3FB 200D 2708	E12.1	Minimally Qualified
🧑🏼‍✈️	Pilot: Medium-light skin tone	People & Body	Person Role	1F9D1 1F3FC 200D 2708 FE0F	E12.1	Fully Qualified
🧑🏼‍✈	Pilot: Medium-light skin tone	People & Body	Person Role	1F9D1 1F3FC 200D 2708	E12.1	Minimally Qualified
🧑🏽‍✈️	Pilot: Medium skin tone	People & Body	Person Role	1F9D1 1F3FD 200D 2708 FE0F	E12.1	Fully Qualified
🧑🏽‍✈	Pilot: Medium skin tone	People & Body	Person Role	1F9D1 1F3FD 200D 2708	E12.1	Minimally Qualified
🧑🏾‍✈️	Pilot: Medium-dark skin tone	People & Body	Person Role	1F9D1 1F3FE 200D 2708 FE0F	E12.1	Fully Qualified
🧑🏾‍✈	Pilot: Medium-dark skin tone	People & Body	Person Role	1F9D1 1F3FE 200D 2708	E12.1	Minimally Qualified
🧑🏿‍✈️	Pilot: Dark skin tone	People & Body	Person Role	1F9D1 1F3FF 200D 2708 FE0F	E12.1	Fully Qualified
🧑🏿‍✈	Pilot: Dark skin tone	People & Body	Person Role	1F9D1 1F3FF 200D 2708	E12.1	Minimally Qualified
👨🏻‍✈️	Man pilot: Light skin tone	People & Body	Person Role	1F468 1F3FB 200D 2708 FE0F	E4.0	Fully Qualified
👨🏻‍✈	Man pilot: Light skin tone	People & Body	Person Role	1F468 1F3FB 200D 2708	E4.0	Minimally Qualified
👨🏼‍✈️	Man pilot: Medium-light skin tone	People & Body	Person Role	1F468 1F3FC 200D 2708 FE0F	E4.0	Fully Qualified
👨🏼‍✈	Man pilot: Medium-light skin tone	People & Body	Person Role	1F468 1F3FC 200D 2708	E4.0	Minimally Qualified
👨🏽‍✈️	Man pilot: Medium skin tone	People & Body	Person Role	1F468 1F3FD 200D 2708 FE0F	E4.0	Fully Qualified
👨🏽‍✈	Man pilot: Medium skin tone	People & Body	Person Role	1F468 1F3FD 200D 2708	E4.0	Minimally Qualified
👨🏾‍✈️	Man pilot: Medium-dark skin tone	People & Body	Person Role	1F468 1F3FE 200D 2708 FE0F	E4.0	Fully Qualified
👨🏾‍✈	Man pilot: Medium-dark skin tone	People & Body	Person Role	1F468 1F3FE 200D 2708	E4.0	Minimally Qualified
👨🏿‍✈️	Man pilot: Dark skin tone	People & Body	Person Role	1F468 1F3FF 200D 2708 FE0F	E4.0	Fully Qualified
👨🏿‍✈	Man pilot: Dark skin tone	People & Body	Person Role	1F468 1F3FF 200D 2708	E4.0	Minimally Qualified
👩🏻‍✈️	Woman pilot: Light skin tone	People & Body	Person Role	1F469 1F3FB 200D 2708 FE0F	E4.0	Fully Qualified
👩🏻‍✈	Woman pilot: Light skin tone	People & Body	Person Role	1F469 1F3FB 200D 2708	E4.0	Minimally Qualified
👩🏼‍✈️	Woman pilot: Medium-light skin tone	People & Body	Person Role	1F469 1F3FC 200D 2708 FE0F	E4.0	Fully Qualified
👩🏼‍✈	Woman pilot: Medium-light skin tone	People & Body	Person Role	1F469 1F3FC 200D 2708	E4.0	Minimally Qualified
👩🏽‍✈️	Woman pilot: Medium skin tone	People & Body	Person Role	1F469 1F3FD 200D 2708 FE0F	E4.0	Fully Qualified
👩🏽‍✈	Woman pilot: Medium skin tone	People & Body	Person Role	1F469 1F3FD 200D 2708	E4.0	Minimally Qualified
👩🏾‍✈️	Woman pilot: Medium-dark skin tone	People & Body	Person Role	1F469 1F3FE 200D 2708 FE0F	E4.0	Fully Qualified
👩🏾‍✈	Woman pilot: Medium-dark skin tone	People & Body	Person Role	1F469 1F3FE 200D 2708	E4.0	Minimally Qualified
👩🏿‍✈️	Woman pilot: Dark skin tone	People & Body	Person Role	1F469 1F3FF 200D 2708 FE0F	E4.0	Fully Qualified
👩🏿‍✈	Woman pilot: Dark skin tone	People & Body	Person Role	1F469 1F3FF 200D 2708	E4.0	Minimally Qualified
🧑🏻‍🚀	Astronaut: Light skin tone	People & Body	Person Role	1F9D1 1F3FB 200D 1F680	E12.1	Fully Qualified
🧑🏼‍🚀	Astronaut: Medium-light skin tone	People & Body	Person Role	1F9D1 1F3FC 200D 1F680	E12.1	Fully Qualified
🧑🏽‍🚀	Astronaut: Medium skin tone	People & Body	Person Role	1F9D1 1F3FD 200D 1F680	E12.1	Fully Qualified
🧑🏾‍🚀	Astronaut: Medium-dark skin tone	People & Body	Person Role	1F9D1 1F3FE 200D 1F680	E12.1	Fully Qualified
🧑🏿‍🚀	Astronaut: Dark skin tone	People & Body	Person Role	1F9D1 1F3FF 200D 1F680	E12.1	Fully Qualified
👨🏻‍🚀	Man astronaut: Light skin tone	People & Body	Person Role	1F468 1F3FB 200D 1F680	E4.0	Fully Qualified
👨🏼‍🚀	Man astronaut: Medium-light skin tone	People & Body	Person Role	1F468 1F3FC 200D 1F680	E4.0	Fully Qualified
👨🏽‍🚀	Man astronaut: Medium skin tone	People & Body	Person Role	1F468 1F3FD 200D 1F680	E4.0	Fully Qualified
👨🏾‍🚀	Man astronaut: Medium-dark skin tone	People & Body	Person Role	1F468 1F3FE 200D 1F680	E4.0	Fully Qualified
👨🏿‍🚀	Man astronaut: Dark skin tone	People & Body	Person Role	1F468 1F3FF 200D 1F680	E4.0	Fully Qualified
👩🏻‍🚀	Woman astronaut: Light skin tone	People & Body	Person Role	1F469 1F3FB 200D 1F680	E4.0	Fully Qualified
👩🏼‍🚀	Woman astronaut: Medium-light skin tone	People & Body	Person Role	1F469 1F3FC 200D 1F680	E4.0	Fully Qualified
👩🏽‍🚀	Woman astronaut: Medium skin tone	People & Body	Person Role	1F469 1F3FD 200D 1F680	E4.0	Fully Qualified
👩🏾‍🚀	Woman astronaut: Medium-dark skin tone	People & Body	Person Role	1F469 1F3FE 200D 1F680	E4.0	Fully Qualified
👩🏿‍🚀	Woman astronaut: Dark skin tone	People & Body	Person Role	1F469 1F3FF 200D 1F680	E4.0	Fully Qualified
🧑🏻‍🚒	Firefighter: Light skin tone	People & Body	Person Role	1F9D1 1F3FB 200D 1F692	E12.1	Fully Qualified
🧑🏼‍🚒	Firefighter: Medium-light skin tone	People & Body	Person Role	1F9D1 1F3FC 200D 1F692	E12.1	Fully Qualified
🧑🏽‍🚒	Firefighter: Medium skin tone	People & Body	Person Role	1F9D1 1F3FD 200D 1F692	E12.1	Fully Qualified
🧑🏾‍🚒	Firefighter: Medium-dark skin tone	People & Body	Person Role	1F9D1 1F3FE 200D 1F692	E12.1	Fully Qualified
🧑🏿‍🚒	Firefighter: Dark skin tone	People & Body	Person Role	1F9D1 1F3FF 200D 1F692	E12.1	Fully Qualified
👨🏻‍🚒	Man firefighter: Light skin tone	People & Body	Person Role	1F468 1F3FB 200D 1F692	E4.0	Fully Qualified
👨🏼‍🚒	Man firefighter: Medium-light skin tone	People & Body	Person Role	1F468 1F3FC 200D 1F692	E4.0	Fully Qualified
👨🏽‍🚒	Man firefighter: Medium skin tone	People & Body	Person Role	1F468 1F3FD 200D 1F692	E4.0	Fully Qualified
👨🏾‍🚒	Man firefighter: Medium-dark skin tone	People & Body	Person Role	1F468 1F3FE 200D 1F692	E4.0	Fully Qualified
👨🏿‍🚒	Man firefighter: Dark skin tone	People & Body	Person Role	1F468 1F3FF 200D 1F692	E4.0	Fully Qualified
👩🏻‍🚒	Woman firefighter: Light skin tone	People & Body	Person Role	1F469 1F3FB 200D 1F692	E4.0	Fully Qualified
👩🏼‍🚒	Woman firefighter: Medium-light skin tone	People & Body	Person Role	1F469 1F3FC 200D 1F692	E4.0	Fully Qualified
👩🏽‍🚒	Woman firefighter: Medium skin tone	People & Body	Person Role	1F469 1F3FD 200D 1F692	E4.0	Fully Qualified
👩🏾‍🚒	Woman firefighter: Medium-dark skin tone	People & Body	Person Role	1F469 1F3FE 200D 1F692	E4.0	Fully Qualified
👩🏿‍🚒	Woman firefighter: Dark skin tone	People & Body	Person Role	1F469 1F3FF 200D 1F692	E4.0	Fully Qualified
👮🏻	Police officer: Light skin tone	People & Body	Person Role	1F46E 1F3FB	E1.0	Fully Qualified
👮🏼	Police officer: Medium-light skin tone	People & Body	Person Role	1F46E 1F3FC	E1.0	Fully Qualified
👮🏽	Police officer: Medium skin tone	People & Body	Person Role	1F46E 1F3FD	E1.0	Fully Qualified
👮🏾	Police officer: Medium-dark skin tone	People & Body	Person Role	1F46E 1F3FE	E1.0	Fully Qualified
👮🏿	Police officer: Dark skin tone	People & Body	Person Role	1F46E 1F3FF	E1.0	Fully Qualified
👮🏻‍♂️	Man police officer: Light skin tone	People & Body	Person Role	1F46E 1F3FB 200D 2642 FE0F	E4.0	Fully Qualified
👮🏻‍♂	Man police officer: Light skin tone	People & Body	Person Role	1F46E 1F3FB 200D 2642	E4.0	Minimally Qualified
👮🏼‍♂️	Man police officer: Medium-light skin tone	People & Body	Person Role	1F46E 1F3FC 200D 2642 FE0F	E4.0	Fully Qualified
👮🏼‍♂	Man police officer: Medium-light skin tone	People & Body	Person Role	1F46E 1F3FC 200D 2642	E4.0	Minimally Qualified
👮🏽‍♂️	Man police officer: Medium skin tone	People & Body	Person Role	1F46E 1F3FD 200D 2642 FE0F	E4.0	Fully Qualified
👮🏽‍♂	Man police officer: Medium skin tone	People & Body	Person Role	1F46E 1F3FD 200D 2642	E4.0	Minimally Qualified
👮🏾‍♂️	Man police officer: Medium-dark skin tone	People & Body	Person Role	1F46E 1F3FE 200D 2642 FE0F	E4.0	Fully Qualified
👮🏾‍♂	Man police officer: Medium-dark skin tone	People & Body	Person Role	1F46E 1F3FE 200D 2642	E4.0	Minimally Qualified
👮🏿‍♂️	Man police officer: Dark skin tone	People & Body	Person Role	1F46E 1F3FF 200D 2642 FE0F	E4.0	Fully Qualified
👮🏿‍♂	Man police officer: Dark skin tone	People & Body	Person Role	1F46E 1F3FF 200D 2642	E4.0	Minimally Qualified
👮🏻‍♀️	Woman police officer: Light skin tone	People & Body	Person Role	1F46E 1F3FB 200D 2640 FE0F	E4.0	Fully Qualified
👮🏻‍♀	Woman police officer: Light skin tone	People & Body	Person Role	1F46E 1F3FB 200D 2640	E4.0	Minimally Qualified
👮🏼‍♀️	Woman police officer: Medium-light skin tone	People & Body	Person Role	1F46E 1F3FC 200D 2640 FE0F	E4.0	Fully Qualified
👮🏼‍♀	Woman police officer: Medium-light skin tone	People & Body	Person Role	1F46E 1F3FC 200D 2640	E4.0	Minimally Qualified
👮🏽‍♀️	Woman police officer: Medium skin tone	People & Body	Person Role	1F46E 1F3FD 200D 2640 FE0F	E4.0	Fully Qualified
👮🏽‍♀	Woman police officer: Medium skin tone	People & Body	Person Role	1F46E 1F3FD 200D 2640	E4.0	Minimally Qualified
👮🏾‍♀️	Woman police officer: Medium-dark skin tone	People & Body	Person Role	1F46E 1F3FE 200D 2640 FE0F	E4.0	Fully Qualified
👮🏾‍♀	Woman police officer: Medium-dark skin tone	People & Body	Person Role	1F46E 1F3FE 200D 2640	E4.0	Minimally Qualified
👮🏿‍♀️	Woman police officer: Dark skin tone	People & Body	Person Role	1F46E 1F3FF 200D 2640 FE0F	E4.0	Fully Qualified
👮🏿‍♀	Woman police officer: Dark skin tone	People & Body	Person Role	1F46E 1F3FF 200D 2640	E4.0	Minimally Qualified
🕵🏻	Detective: Light skin tone	People & Body	Person Role	1F575 1F3FB	E2.0	Fully Qualified
🕵🏼	Detective: Medium-light skin tone	People & Body	Person Role	1F575 1F3FC	E2.0	Fully Qualified
🕵🏽	Detective: Medium skin tone	People & Body	Person Role	1F575 1F3FD	E2.0	Fully Qualified
